"part","per","TL","BL","TR","BR","right","self_adv","other_adv","self_dis","other_dis","selfish"
79,42,26,34,39,21,1,39,21,26,34,1
79,43,3,57,60,0,1,60,0,3,57,1
79,44,40,20,31,29,0,40,20,31,29,1
79,45,50,10,20,40,0,50,10,20,40,1
79,46,29,31,37,23,1,37,23,29,31,1
79,47,45,15,60,0,1,60,0,45,15,1
79,48,45,15,25,35,0,45,15,25,35,1
79,49,45,15,23,37,0,45,15,23,37,1
79,50,32,28,50,10,1,50,10,32,28,1
79,51,50,10,21,39,0,50,10,21,39,1
79,52,50,10,57,3,1,57,3,50,10,1
79,53,20,40,60,0,1,60,0,20,40,1
79,54,60,0,39,21,0,60,0,39,21,1
79,55,29,31,32,28,1,32,28,29,31,1
79,56,37,23,27,33,0,37,23,27,33,1
79,57,50,10,26,34,0,50,10,26,34,1
79,58,37,23,57,3,1,57,3,37,23,1
79,59,60,0,50,10,1,60,0,50,10,0
79,60,55,5,57,3,1,57,3,55,5,1
79,61,30,30,33,27,1,33,27,30,30,1
79,62,32,28,30,30,0,32,28,30,30,1
79,63,57,3,45,15,0,57,3,45,15,1
79,64,57,3,30,30,0,57,3,30,30,1
79,65,60,0,0,60,0,60,0,0,60,1
79,66,23,37,40,20,1,40,20,23,37,1
79,67,39,21,32,28,0,39,21,32,28,1
79,68,31,29,29,31,0,31,29,29,31,1
79,69,27,33,55,5,1,55,5,27,33,1
79,70,25,35,40,20,1,40,20,25,35,1
79,71,30,30,60,0,1,60,0,30,30,1
79,72,31,29,33,27,1,33,27,31,29,1
79,73,25,35,57,3,1,57,3,25,35,1
79,74,30,30,39,21,1,39,21,30,30,1
79,75,40,20,26,34,0,40,20,26,34,1
79,76,57,3,35,25,0,57,3,35,25,1
79,77,34,26,30,30,0,34,26,30,30,1
79,78,57,3,20,40,0,57,3,20,40,1
79,79,27,33,33,27,1,33,27,27,33,1
79,80,40,20,60,0,1,60,0,40,20,1
79,81,34,26,45,15,1,45,15,34,26,1
79,82,5,55,60,0,1,60,0,5,55,1
79,83,57,3,31,29,0,57,3,31,29,1
79,84,32,28,34,26,1,34,26,32,28,1
79,85,15,45,50,10,1,50,10,15,45,1
79,86,57,3,5,55,0,57,3,5,55,1
79,87,28,32,57,3,1,57,3,28,32,1
79,88,39,21,23,37,0,39,21,23,37,1
79,89,34,26,31,29,0,34,26,31,29,1
79,90,45,15,39,21,0,45,15,39,21,1
79,91,40,20,55,5,1,55,5,40,20,1
79,92,40,20,34,26,0,40,20,34,26,1
79,93,39,21,33,27,0,39,21,33,27,1
79,94,34,26,60,0,1,60,0,34,26,1
79,95,40,20,30,30,0,40,20,30,30,1
79,96,37,23,31,29,0,37,23,31,29,1
79,97,32,28,31,29,0,32,28,31,29,1
79,98,34,26,55,5,1,55,5,34,26,1
79,99,55,5,25,35,0,55,5,25,35,1
79,100,27,33,45,15,1,45,15,27,33,1
79,101,34,26,27,33,0,34,26,27,33,1
79,102,23,37,57,3,1,57,3,23,37,1
79,103,34,26,35,25,1,35,25,34,26,1
79,104,35,25,28,32,0,35,25,28,32,1
79,105,23,37,37,23,1,37,23,23,37,1
79,106,60,0,28,32,0,60,0,28,32,1
79,107,30,30,31,29,0,31,29,30,30,0
79,108,26,34,60,0,1,60,0,26,34,1
79,109,55,5,15,45,0,55,5,15,45,1
79,110,23,37,50,10,1,50,10,23,37,1
79,111,55,5,23,37,0,55,5,23,37,1
79,112,33,27,50,10,1,50,10,33,27,1
79,113,60,0,29,31,0,60,0,29,31,1
79,114,40,20,45,15,0,45,15,40,20,0
79,115,29,31,34,26,1,34,26,29,31,1
79,116,55,5,28,32,0,55,5,28,32,1
79,117,45,15,32,28,0,45,15,32,28,1
79,118,35,25,32,28,0,35,25,32,28,1
79,119,32,28,57,3,1,57,3,32,28,1
79,120,40,20,21,39,0,40,20,21,39,1
79,121,39,21,29,31,0,39,21,29,31,1
79,122,55,5,32,28,0,55,5,32,28,1
79,123,39,21,28,32,0,39,21,28,32,1
79,124,32,28,40,20,1,40,20,32,28,1
79,125,34,26,26,34,0,34,26,26,34,1
79,126,60,0,37,23,0,60,0,37,23,1
79,127,37,23,26,34,0,37,23,26,34,1
79,128,39,21,25,35,0,39,21,25,35,1
79,129,30,30,45,15,1,45,15,30,30,1
79,130,26,34,55,5,1,55,5,26,34,1
79,131,55,5,37,23,0,55,5,37,23,1
79,132,39,21,50,10,1,50,10,39,21,1
79,133,30,30,55,5,1,55,5,30,30,1
79,134,57,3,26,34,0,57,3,26,34,1
79,135,35,25,25,35,0,35,25,25,35,1
79,136,57,3,40,20,0,57,3,40,20,1
79,137,40,20,35,25,0,40,20,35,25,1
79,138,20,40,55,5,1,55,5,20,40,1
79,139,31,29,55,5,1,55,5,31,29,1
79,140,50,10,34,26,0,50,10,34,26,1
79,141,50,10,45,15,0,50,10,45,15,1
79,142,55,5,50,10,0,55,5,50,10,1
79,143,55,5,33,27,0,55,5,33,27,1
79,144,21,39,39,21,1,39,21,21,39,1
79,145,26,34,45,15,1,45,15,26,34,1
79,146,21,39,45,15,1,45,15,21,39,1
79,147,55,5,39,21,0,55,5,39,21,1
79,148,35,25,55,5,1,55,5,35,25,1
79,149,31,29,45,15,1,45,15,31,29,1
79,150,45,15,15,45,0,45,15,15,45,1
79,151,10,50,57,3,1,57,3,10,50,1
79,152,37,23,34,26,0,37,23,34,26,1
79,153,60,0,33,27,0,60,0,33,27,1
79,154,60,0,25,35,0,60,0,25,35,1
79,155,25,35,37,23,1,37,23,25,35,1
79,156,57,3,34,26,0,57,3,34,26,1
79,157,31,29,35,25,1,35,25,31,29,1
79,158,60,0,55,5,1,60,0,55,5,0
79,159,34,26,39,21,1,39,21,34,26,1
79,160,26,34,35,25,1,35,25,26,34,1
79,161,57,3,60,0,1,60,0,57,3,1
79,162,29,31,57,3,1,57,3,29,31,1
79,163,60,0,15,45,0,60,0,15,45,1
79,164,33,27,34,26,1,34,26,33,27,1
79,165,45,15,28,32,0,45,15,28,32,1
79,166,33,27,28,32,0,33,27,28,32,1
79,167,40,20,20,40,0,40,20,20,40,1
79,168,55,5,10,50,0,55,5,10,50,1
79,169,35,25,33,27,0,35,25,33,27,1
79,170,33,27,40,20,1,40,20,33,27,1
79,171,35,25,39,21,1,39,21,35,25,1
79,172,40,20,27,33,0,40,20,27,33,1
79,173,28,32,34,26,1,34,26,28,32,1
79,174,57,3,27,33,0,57,3,27,33,1
79,175,50,10,31,29,0,50,10,31,29,1
79,176,33,27,37,23,1,37,23,33,27,1
79,177,37,23,35,25,0,37,23,35,25,1
79,178,33,27,29,31,0,33,27,29,31,1
79,179,45,15,33,27,0,45,15,33,27,1
79,180,29,31,40,20,1,40,20,29,31,1
79,181,57,3,3,57,0,57,3,3,57,1
79,182,45,15,55,5,1,55,5,45,15,1
80,1,30,30,39,21,0,39,21,30,30,0
80,2,57,3,20,40,0,57,3,20,40,1
80,3,28,32,40,20,0,40,20,28,32,0
80,4,39,21,40,20,1,40,20,39,21,1
80,5,57,3,34,26,0,57,3,34,26,1
80,6,45,15,25,35,1,45,15,25,35,0
80,7,35,25,60,0,1,60,0,35,25,1
80,8,35,25,45,15,0,45,15,35,25,0
80,9,29,31,50,10,1,50,10,29,31,1
80,10,40,20,31,29,1,40,20,31,29,0
80,11,32,28,40,20,1,40,20,32,28,1
80,12,35,25,25,35,1,35,25,25,35,0
80,13,50,10,30,30,0,50,10,30,30,1
80,14,29,31,37,23,0,37,23,29,31,0
80,15,31,29,39,21,1,39,21,31,29,1
80,16,34,26,31,29,1,34,26,31,29,0
80,17,30,30,35,25,0,35,25,30,30,0
80,18,40,20,27,33,0,40,20,27,33,1
80,19,55,5,25,35,0,55,5,25,35,1
80,20,55,5,28,32,1,55,5,28,32,0
80,21,27,33,45,15,1,45,15,27,33,1
80,22,21,39,55,5,0,55,5,21,39,0
80,23,28,32,50,10,1,50,10,28,32,1
80,24,57,3,27,33,1,57,3,27,33,0
80,25,33,27,29,31,0,33,27,29,31,1
80,26,57,3,31,29,1,57,3,31,29,0
80,27,45,15,23,37,0,45,15,23,37,1
80,28,60,0,37,23,0,60,0,37,23,1
80,29,40,20,30,30,1,40,20,30,30,0
80,30,29,31,40,20,0,40,20,29,31,0
80,31,28,32,37,23,0,37,23,28,32,0
80,32,39,21,28,32,1,39,21,28,32,0
80,33,32,28,37,23,0,37,23,32,28,0
80,34,33,27,28,32,0,33,27,28,32,1
80,35,50,10,31,29,1,50,10,31,29,0
80,36,29,31,34,26,0,34,26,29,31,0
80,37,33,27,32,28,1,33,27,32,28,0
80,38,20,40,45,15,1,45,15,20,40,1
80,39,60,0,23,37,0,60,0,23,37,1
80,40,30,30,60,0,0,60,0,30,30,0
80,41,45,15,55,5,1,55,5,45,15,1
80,42,37,23,50,10,1,50,10,37,23,1
80,43,50,10,34,26,0,50,10,34,26,1
80,44,45,15,32,28,1,45,15,32,28,0
80,45,50,10,26,34,0,50,10,26,34,1
80,46,26,34,39,21,1,39,21,26,34,1
80,47,50,10,57,3,0,57,3,50,10,0
80,48,31,29,60,0,1,60,0,31,29,1
80,49,40,20,35,25,1,40,20,35,25,0
80,50,45,15,33,27,1,45,15,33,27,0
80,51,55,5,33,27,1,55,5,33,27,0
80,52,40,20,21,39,0,40,20,21,39,1
80,53,33,27,40,20,0,40,20,33,27,0
80,54,26,34,55,5,1,55,5,26,34,1
80,55,3,57,60,0,1,60,0,3,57,1
80,56,55,5,39,21,0,55,5,39,21,1
80,57,40,20,34,26,0,40,20,34,26,1
80,58,60,0,32,28,0,60,0,32,28,1
80,59,40,20,45,15,0,45,15,40,20,0
80,60,60,0,10,50,0,60,0,10,50,1
80,61,60,0,33,27,1,60,0,33,27,0
80,62,37,23,34,26,1,37,23,34,26,0
80,63,31,29,45,15,0,45,15,31,29,0
80,64,26,34,35,25,1,35,25,26,34,1
80,65,30,30,31,29,0,31,29,30,30,0
80,66,35,25,32,28,0,35,25,32,28,1
80,67,20,40,60,0,1,60,0,20,40,1
80,68,29,31,57,3,1,57,3,29,31,1
80,69,31,29,35,25,1,35,25,31,29,1
80,70,50,10,21,39,0,50,10,21,39,1
80,71,33,27,34,26,1,34,26,33,27,1
80,72,39,21,57,3,1,57,3,39,21,1
80,73,34,26,55,5,1,55,5,34,26,1
80,74,28,32,57,3,1,57,3,28,32,1
80,75,45,15,39,21,0,45,15,39,21,1
80,76,34,26,45,15,1,45,15,34,26,1
80,77,55,5,37,23,0,55,5,37,23,1
80,78,39,21,23,37,0,39,21,23,37,1
80,79,34,26,60,0,1,60,0,34,26,1
80,80,34,26,30,30,1,34,26,30,30,0
80,81,23,37,57,3,1,57,3,23,37,1
80,82,45,15,29,31,0,45,15,29,31,1
80,83,35,25,39,21,1,39,21,35,25,1
80,84,55,5,10,50,0,55,5,10,50,1
80,85,28,32,34,26,1,34,26,28,32,1
80,86,40,20,60,0,1,60,0,40,20,1
80,87,31,29,29,31,0,31,29,29,31,1
80,88,32,28,34,26,1,34,26,32,28,1
80,89,57,3,60,0,1,60,0,57,3,1
80,90,10,50,50,10,1,50,10,10,50,1
80,91,39,21,50,10,1,50,10,39,21,1
80,92,57,3,5,55,0,57,3,5,55,1
80,93,25,35,57,3,1,57,3,25,35,1
80,94,39,21,32,28,0,39,21,32,28,1
80,95,45,15,60,0,1,60,0,45,15,1
80,96,39,21,37,23,0,39,21,37,23,1
80,97,39,21,29,31,0,39,21,29,31,1
80,98,40,20,55,5,1,55,5,40,20,1
80,99,5,55,55,5,1,55,5,5,55,1
80,100,34,26,39,21,1,39,21,34,26,1
80,101,37,23,27,33,0,37,23,27,33,1
80,102,21,39,45,15,1,45,15,21,39,1
80,103,27,33,60,0,1,60,0,27,33,1
80,104,60,0,15,45,0,60,0,15,45,1
80,105,60,0,55,5,0,60,0,55,5,1
80,106,57,3,45,15,0,57,3,45,15,1
80,107,57,3,40,20,0,57,3,40,20,1
80,108,27,33,33,27,1,33,27,27,33,1
80,109,60,0,29,31,0,60,0,29,31,1
80,110,35,25,28,32,0,35,25,28,32,1
80,111,55,5,23,37,0,55,5,23,37,1
80,112,25,35,50,10,1,50,10,25,35,1
80,113,40,20,20,40,0,40,20,20,40,1
80,114,35,25,29,31,0,35,25,29,31,1
80,115,55,5,50,10,0,55,5,50,10,1
80,116,28,32,32,28,1,32,28,28,32,1
80,117,60,0,0,60,0,60,0,0,60,1
80,118,50,10,27,33,0,50,10,27,33,1
80,119,23,37,37,23,1,37,23,23,37,1
80,120,35,25,55,5,1,55,5,35,25,1
80,121,32,28,50,10,1,50,10,32,28,1
80,122,57,3,26,34,0,57,3,26,34,1
80,123,50,10,45,15,0,50,10,45,15,1
80,124,27,33,39,21,1,39,21,27,33,1
80,125,45,15,28,32,0,45,15,28,32,1
80,126,45,15,15,45,0,45,15,15,45,1
80,127,25,35,40,20,1,40,20,25,35,1
80,128,37,23,35,25,0,37,23,35,25,1
80,129,57,3,3,57,0,57,3,3,57,1
80,130,60,0,50,10,0,60,0,50,10,1
80,131,30,30,33,27,0,33,27,30,30,0
80,132,31,29,33,27,1,33,27,31,29,1
80,133,5,55,60,0,1,60,0,5,55,1
80,134,32,28,31,29,0,32,28,31,29,1
80,135,55,5,32,28,0,55,5,32,28,1
80,136,23,37,50,10,1,50,10,23,37,1
80,137,25,35,37,23,1,37,23,25,35,1
80,138,57,3,30,30,0,57,3,30,30,1
80,139,39,21,25,35,0,39,21,25,35,1
80,140,60,0,25,35,0,60,0,25,35,1
80,141,30,30,45,15,0,45,15,30,30,0
80,142,29,31,32,28,1,32,28,29,31,1
80,143,55,5,15,45,0,55,5,15,45,1
80,144,33,27,50,10,1,50,10,33,27,1
80,145,39,21,33,27,0,39,21,33,27,1
80,146,50,10,20,40,0,50,10,20,40,1
80,147,34,26,27,33,0,34,26,27,33,1
80,148,31,29,55,5,1,55,5,31,29,1
80,149,37,23,26,34,0,37,23,26,34,1
80,150,37,23,40,20,1,40,20,37,23,1
80,151,45,15,37,23,0,45,15,37,23,1
80,152,20,40,55,5,1,55,5,20,40,1
80,153,57,3,35,25,0,57,3,35,25,1
80,154,50,10,35,25,0,50,10,35,25,1
80,155,55,5,29,31,0,55,5,29,31,1
80,156,57,3,21,39,0,57,3,21,39,1
80,157,60,0,39,21,0,60,0,39,21,1
80,158,55,5,57,3,1,57,3,55,5,1
80,159,26,34,45,15,1,45,15,26,34,1
80,160,37,23,31,29,0,37,23,31,29,1
80,161,27,33,55,5,1,55,5,27,33,1
80,162,33,27,57,3,1,57,3,33,27,1
80,163,15,45,50,10,1,50,10,15,45,1
80,164,30,30,55,5,1,55,5,30,30,1
80,165,32,28,30,30,1,32,28,30,30,0
80,166,33,27,37,23,1,37,23,33,27,1
80,167,32,28,57,3,1,57,3,32,28,1
80,168,34,26,26,34,0,34,26,26,34,1
80,169,10,50,57,3,1,57,3,10,50,1
80,170,60,0,28,32,0,60,0,28,32,1
80,171,34,26,35,25,1,35,25,34,26,1
80,172,40,20,26,34,0,40,20,26,34,1
80,173,21,39,39,21,1,39,21,21,39,1
80,174,50,10,40,20,0,50,10,40,20,1
80,175,27,33,35,25,1,35,25,27,33,1
80,176,21,39,60,0,1,60,0,21,39,1
80,177,37,23,57,3,1,57,3,37,23,1
80,178,15,45,57,3,1,57,3,15,45,1
80,179,35,25,33,27,0,35,25,33,27,1
80,180,37,23,30,30,1,37,23,30,30,0
80,181,23,37,40,20,1,40,20,23,37,1
80,182,26,34,60,0,1,60,0,26,34,1
81,1,40,20,31,29,0,40,20,31,29,1
81,2,60,0,37,23,0,60,0,37,23,1
81,3,39,21,28,32,1,39,21,28,32,0
81,4,33,27,57,3,0,57,3,33,27,0
81,5,40,20,26,34,0,40,20,26,34,1
81,6,29,31,37,23,1,37,23,29,31,1
81,7,30,30,31,29,0,31,29,30,30,0
81,8,34,26,55,5,1,55,5,34,26,1
81,9,55,5,50,10,1,55,5,50,10,0
81,10,23,37,50,10,1,50,10,23,37,1
81,11,34,26,30,30,0,34,26,30,30,1
81,12,34,26,39,21,1,39,21,34,26,1
81,13,37,23,57,3,1,57,3,37,23,1
81,14,39,21,40,20,0,40,20,39,21,0
81,15,37,23,26,34,1,37,23,26,34,0
81,16,57,3,5,55,0,57,3,5,55,1
81,17,28,32,40,20,1,40,20,28,32,1
81,18,57,3,60,0,0,60,0,57,3,0
81,19,40,20,27,33,0,40,20,27,33,1
81,20,29,31,40,20,1,40,20,29,31,1
81,21,60,0,29,31,1,60,0,29,31,0
81,22,55,5,57,3,1,57,3,55,5,1
81,23,50,10,57,3,1,57,3,50,10,1
81,24,3,57,60,0,1,60,0,3,57,1
81,25,23,37,37,23,1,37,23,23,37,1
81,26,37,23,40,20,1,40,20,37,23,1
81,27,32,28,31,29,1,32,28,31,29,0
81,28,21,39,60,0,0,60,0,21,39,0
81,29,37,23,30,30,1,37,23,30,30,0
81,30,33,27,34,26,1,34,26,33,27,1
81,31,55,5,23,37,1,55,5,23,37,0
81,32,40,20,35,25,0,40,20,35,25,1
81,33,27,33,60,0,0,60,0,27,33,0
81,34,35,25,60,0,0,60,0,35,25,0
81,35,50,10,35,25,1,50,10,35,25,0
81,36,50,10,34,26,1,50,10,34,26,0
81,37,28,32,32,28,1,32,28,28,32,1
81,38,57,3,3,57,0,57,3,3,57,1
81,39,50,10,21,39,0,50,10,21,39,1
81,40,60,0,39,21,0,60,0,39,21,1
81,41,57,3,40,20,1,57,3,40,20,0
81,42,45,15,28,32,0,45,15,28,32,1
81,43,40,20,60,0,0,60,0,40,20,0
81,44,21,39,45,15,1,45,15,21,39,1
81,45,32,28,40,20,1,40,20,32,28,1
81,46,55,5,32,28,0,55,5,32,28,1
81,47,23,37,40,20,1,40,20,23,37,1
81,48,30,30,35,25,1,35,25,30,30,1
81,49,55,5,33,27,0,55,5,33,27,1
81,50,39,21,32,28,0,39,21,32,28,1
81,51,28,32,37,23,1,37,23,28,32,1
81,52,33,27,40,20,1,40,20,33,27,1
81,53,15,45,50,10,1,50,10,15,45,1
81,54,33,27,50,10,1,50,10,33,27,1
81,55,55,5,28,32,0,55,5,28,32,1
81,56,30,30,60,0,0,60,0,30,30,0
81,57,57,3,30,30,1,57,3,30,30,0
81,58,37,23,50,10,1,50,10,37,23,1
81,59,21,39,39,21,1,39,21,21,39,1
81,60,57,3,27,33,0,57,3,27,33,1
81,61,57,3,35,25,1,57,3,35,25,0
81,62,32,28,50,10,1,50,10,32,28,1
81,63,60,0,25,35,1,60,0,25,35,0
81,64,31,29,33,27,1,33,27,31,29,1
81,65,50,10,26,34,0,50,10,26,34,1
81,66,37,23,31,29,1,37,23,31,29,0
81,67,57,3,31,29,0,57,3,31,29,1
81,68,45,15,55,5,0,55,5,45,15,0
81,69,40,20,55,5,0,55,5,40,20,0
81,70,35,25,45,15,1,45,15,35,25,1
81,71,21,39,55,5,1,55,5,21,39,1
81,72,40,20,20,40,0,40,20,20,40,1
81,73,25,35,50,10,1,50,10,25,35,1
81,74,60,0,32,28,1,60,0,32,28,0
81,75,55,5,39,21,0,55,5,39,21,1
81,76,35,25,39,21,1,39,21,35,25,1
81,77,60,0,23,37,1,60,0,23,37,0
81,78,27,33,35,25,1,35,25,27,33,1
81,79,26,34,60,0,1,60,0,26,34,1
81,80,5,55,60,0,1,60,0,5,55,1
81,81,55,5,15,45,0,55,5,15,45,1
81,82,15,45,57,3,1,57,3,15,45,1
81,83,20,40,45,15,1,45,15,20,40,1
81,84,35,25,32,28,1,35,25,32,28,0
81,85,37,23,35,25,1,37,23,35,25,0
81,86,57,3,20,40,1,57,3,20,40,0
81,87,45,15,60,0,0,60,0,45,15,0
81,88,28,32,57,3,1,57,3,28,32,1
81,89,39,21,29,31,0,39,21,29,31,1
81,90,34,26,27,33,0,34,26,27,33,1
81,91,39,21,37,23,0,39,21,37,23,1
81,92,50,10,27,33,0,50,10,27,33,1
81,93,55,5,37,23,0,55,5,37,23,1
81,94,34,26,45,15,1,45,15,34,26,1
81,95,45,15,15,45,0,45,15,15,45,1
81,96,27,33,33,27,1,33,27,27,33,1
81,97,57,3,45,15,1,57,3,45,15,0
81,98,35,25,25,35,0,35,25,25,35,1
81,99,26,34,39,21,1,39,21,26,34,1
81,100,29,31,32,28,1,32,28,29,31,1
81,101,33,27,32,28,0,33,27,32,28,1
81,102,10,50,50,10,1,50,10,10,50,1
81,103,31,29,60,0,0,60,0,31,29,0
81,104,60,0,28,32,1,60,0,28,32,0
81,105,45,15,37,23,0,45,15,37,23,1
81,106,50,10,20,40,0,50,10,20,40,1
81,107,25,35,37,23,1,37,23,25,35,1
81,108,26,34,35,25,1,35,25,26,34,1
81,109,50,10,40,20,1,50,10,40,20,0
81,110,57,3,21,39,0,57,3,21,39,1
81,111,45,15,23,37,0,45,15,23,37,1
81,112,26,34,45,15,1,45,15,26,34,1
81,113,60,0,55,5,1,60,0,55,5,0
81,114,39,21,57,3,0,57,3,39,21,0
81,115,20,40,55,5,1,55,5,20,40,1
81,116,25,35,40,20,1,40,20,25,35,1
81,117,39,21,23,37,0,39,21,23,37,1
81,118,20,40,60,0,0,60,0,20,40,0
81,119,45,15,29,31,1,45,15,29,31,0
81,120,32,28,30,30,1,32,28,30,30,0
81,121,10,50,57,3,1,57,3,10,50,1
81,122,37,23,27,33,0,37,23,27,33,1
81,123,35,25,29,31,1,35,25,29,31,0
81,124,40,20,30,30,1,40,20,30,30,0
81,125,28,32,34,26,1,34,26,28,32,1
81,126,25,35,57,3,1,57,3,25,35,1
81,127,29,31,57,3,1,57,3,29,31,1
81,128,32,28,57,3,1,57,3,32,28,1
81,129,45,15,39,21,0,45,15,39,21,1
81,130,27,33,55,5,1,55,5,27,33,1
81,131,29,31,34,26,1,34,26,29,31,1
81,132,39,21,25,35,0,39,21,25,35,1
81,133,60,0,15,45,0,60,0,15,45,1
81,134,60,0,33,27,0,60,0,33,27,1
81,135,60,0,10,50,0,60,0,10,50,1
81,136,27,33,45,15,1,45,15,27,33,1
81,137,5,55,55,5,1,55,5,5,55,1
81,138,37,23,34,26,1,37,23,34,26,0
81,139,33,27,37,23,1,37,23,33,27,1
81,140,30,30,45,15,1,45,15,30,30,1
81,141,35,25,55,5,1,55,5,35,25,1
81,142,40,20,21,39,0,40,20,21,39,1
81,143,39,21,33,27,0,39,21,33,27,1
81,144,31,29,55,5,1,55,5,31,29,1
81,145,55,5,29,31,0,55,5,29,31,1
81,146,23,37,57,3,1,57,3,23,37,1
81,147,45,15,25,35,0,45,15,25,35,1
81,148,57,3,26,34,0,57,3,26,34,1
81,149,31,29,29,31,0,31,29,29,31,1
81,150,28,32,50,10,1,50,10,28,32,1
81,151,34,26,60,0,1,60,0,34,26,1
81,152,30,30,33,27,1,33,27,30,30,1
81,153,55,5,10,50,0,55,5,10,50,1
81,154,60,0,50,10,1,60,0,50,10,0
81,155,39,21,50,10,1,50,10,39,21,1
81,156,34,26,26,34,0,34,26,26,34,1
81,157,40,20,34,26,0,40,20,34,26,1
81,158,29,31,50,10,1,50,10,29,31,1
81,159,40,20,45,15,1,45,15,40,20,1
81,160,45,15,33,27,0,45,15,33,27,1
81,161,34,26,35,25,1,35,25,34,26,1
81,162,30,30,39,21,1,39,21,30,30,1
81,163,55,5,25,35,0,55,5,25,35,1
81,164,50,10,45,15,0,50,10,45,15,1
81,165,27,33,39,21,1,39,21,27,33,1
81,166,60,0,0,60,0,60,0,0,60,1
81,167,57,3,34,26,0,57,3,34,26,1
81,168,33,27,28,32,0,33,27,28,32,1
81,169,26,34,55,5,1,55,5,26,34,1
81,170,35,25,33,27,0,35,25,33,27,1
81,171,34,26,31,29,0,34,26,31,29,1
81,172,31,29,35,25,1,35,25,31,29,1
81,173,31,29,45,15,1,45,15,31,29,1
81,174,32,28,37,23,1,37,23,32,28,1
81,175,35,25,28,32,0,35,25,28,32,1
81,176,33,27,29,31,0,33,27,29,31,1
81,177,30,30,55,5,1,55,5,30,30,1
81,178,31,29,39,21,1,39,21,31,29,1
81,179,32,28,34,26,1,34,26,32,28,1
81,180,50,10,31,29,0,50,10,31,29,1
81,181,45,15,32,28,0,45,15,32,28,1
81,182,50,10,30,30,0,50,10,30,30,1
82,1,32,28,40,20,0,40,20,32,28,0
82,2,23,37,40,20,1,40,20,23,37,1
82,3,50,10,31,29,1,50,10,31,29,0
82,4,31,29,35,25,1,35,25,31,29,1
82,5,60,0,39,21,1,60,0,39,21,0
82,6,28,32,40,20,0,40,20,28,32,0
82,7,60,0,37,23,1,60,0,37,23,0
82,8,57,3,60,0,1,60,0,57,3,1
82,9,37,23,34,26,0,37,23,34,26,1
82,10,40,20,34,26,1,40,20,34,26,0
82,11,29,31,34,26,1,34,26,29,31,1
82,12,37,23,30,30,0,37,23,30,30,1
82,13,21,39,39,21,1,39,21,21,39,1
82,14,60,0,10,50,0,60,0,10,50,1
82,15,57,3,21,39,1,57,3,21,39,0
82,16,55,5,28,32,1,55,5,28,32,0
82,17,50,10,27,33,1,50,10,27,33,0
82,18,28,32,34,26,1,34,26,28,32,1
82,19,45,15,33,27,1,45,15,33,27,0
82,20,50,10,45,15,1,50,10,45,15,0
82,21,40,20,20,40,0,40,20,20,40,1
82,22,50,10,21,39,0,50,10,21,39,1
82,23,37,23,50,10,0,50,10,37,23,0
82,24,60,0,29,31,1,60,0,29,31,0
82,25,55,5,10,50,0,55,5,10,50,1
82,26,57,3,34,26,1,57,3,34,26,0
82,27,26,34,45,15,0,45,15,26,34,0
82,28,35,25,33,27,0,35,25,33,27,1
82,29,30,30,39,21,1,39,21,30,30,1
82,30,40,20,60,0,0,60,0,40,20,0
82,31,45,15,29,31,1,45,15,29,31,0
82,32,33,27,32,28,0,33,27,32,28,1
82,33,23,37,57,3,0,57,3,23,37,0
82,34,32,28,30,30,1,32,28,30,30,0
82,35,34,26,39,21,1,39,21,34,26,1
82,36,20,40,55,5,0,55,5,20,40,0
82,37,40,20,55,5,0,55,5,40,20,0
82,38,30,30,31,29,0,31,29,30,30,0
82,39,35,25,25,35,0,35,25,25,35,1
82,40,20,40,45,15,0,45,15,20,40,0
82,41,60,0,55,5,1,60,0,55,5,0
82,42,21,39,55,5,0,55,5,21,39,0
82,43,60,0,50,10,1,60,0,50,10,0
82,44,39,21,37,23,1,39,21,37,23,0
82,45,39,21,23,37,0,39,21,23,37,1
82,46,45,15,32,28,1,45,15,32,28,0
82,47,57,3,35,25,1,57,3,35,25,0
82,48,55,5,29,31,1,55,5,29,31,0
82,49,60,0,33,27,1,60,0,33,27,0
82,50,55,5,39,21,1,55,5,39,21,0
82,51,32,28,57,3,0,57,3,32,28,0
82,52,27,33,45,15,1,45,15,27,33,1
82,53,31,29,33,27,1,33,27,31,29,1
82,54,31,29,60,0,0,60,0,31,29,0
82,55,32,28,50,10,0,50,10,32,28,0
82,56,40,20,26,34,0,40,20,26,34,1
82,57,50,10,40,20,1,50,10,40,20,0
82,58,27,33,33,27,1,33,27,27,33,1
82,59,39,21,50,10,0,50,10,39,21,0
82,60,33,27,37,23,1,37,23,33,27,1
82,61,57,3,5,55,0,57,3,5,55,1
82,62,28,32,50,10,0,50,10,28,32,0
82,63,3,57,60,0,1,60,0,3,57,1
82,64,40,20,31,29,1,40,20,31,29,0
82,65,55,5,25,35,1,55,5,25,35,0
82,66,5,55,55,5,1,55,5,5,55,1
82,67,40,20,45,15,0,45,15,40,20,0
82,68,37,23,57,3,0,57,3,37,23,0
82,69,27,33,39,21,1,39,21,27,33,1
82,70,32,28,31,29,0,32,28,31,29,1
82,71,21,39,60,0,0,60,0,21,39,0
82,72,60,0,15,45,0,60,0,15,45,1
82,73,34,26,30,30,1,34,26,30,30,0
82,74,34,26,55,5,0,55,5,34,26,0
82,75,21,39,45,15,1,45,15,21,39,1
82,76,45,15,39,21,1,45,15,39,21,0
